date,open,high,low,close,volume
2017-04-12,2.419327,2.433628,2.394177,2.399355,414092000.000000
2017-04-13,2.375192,2.396890,2.354480,2.354480,506892000.000000
2017-04-17,2.367300,2.446942,2.362122,2.446695,497292000.000000
2017-04-18,2.432395,2.454340,2.406506,2.448176,370116000.000000
2017-04-19,2.465681,2.489845,2.451134,2.457791,380828000.000000
2017-04-20,2.472340,2.501435,2.451135,2.496750,404016000.000000
2017-04-21,2.486394,2.509818,2.474559,2.507106,341896000.000000
2017-04-24,2.538665,2.551486,2.517707,2.538418,371820000.000000
2017-04-25,2.552966,2.597102,2.531515,2.582554,388440000.000000
2017-04-26,2.596116,2.598582,2.562829,2.564802,327004000.000000
2017-04-27,2.572198,2.613129,2.554199,2.604745,319700000.000000
2017-04-28,2.597842,2.604746,2.566035,2.571706,348248000.000000
2017-05-01,2.582555,2.634581,2.575404,2.629402,307732000.000000
2017-05-02,2.602527,2.603759,2.528802,2.551487,629972000.000000
2017-05-03,2.544583,2.580089,2.529789,2.570473,336904000.000000
2017-05-04,2.576637,2.587733,2.552720,2.560611,209788000.000000
2017-05-05,2.549022,2.568007,2.533488,2.560857,228428000.000000
2017-05-08,2.572693,2.574172,2.522639,2.533982,365240000.000000
2017-05-09,2.539652,2.587239,2.531268,2.538172,847672000.000000
2017-05-10,2.818027,3.003693,2.811370,2.990625,2129096000.000000
2017-05-11,2.960051,3.215989,2.956599,3.119087,1939792000.000000
2017-05-12,3.122292,3.195523,3.101334,3.153360,962620000.000000
2017-05-15,3.194537,3.314122,3.190098,3.311656,1087540000.000000
2017-05-16,3.362696,3.388832,3.288232,3.373298,1120700000.000000
2017-05-17,3.306478,3.325218,3.144976,3.149168,1271368000.000000
2017-05-18,3.193058,3.289959,3.132649,3.281083,1156032000.000000
2017-05-19,3.382282,3.411655,3.337606,3.356859,1018372000.000000
2017-05-22,3.400547,3.442755,3.389687,3.428439,836608000.000000
2017-05-23,3.448186,3.450407,3.349702,3.382283,681248000.000000
2017-05-24,3.479285,3.482001,3.408199,3.420294,815996000.000000
2017-05-25,3.455589,3.456330,3.367719,3.412641,608228000.000000
2017-05-26,3.404496,3.585915,3.384257,3.501006,779140000.000000
2017-05-30,3.546916,3.610844,3.530872,3.575795,989652000.000000
2017-05-31,3.620716,3.628368,3.506188,3.562959,887316000.000000
2017-06-01,3.578757,3.579744,3.517790,3.563207,503340000.000000
2017-06-02,3.560245,3.586409,3.539512,3.545435,487456000.000000
2017-06-05,3.529145,3.666134,3.517544,3.653299,817376000.000000
2017-06-06,3.648609,3.694765,3.623432,3.636761,758728000.000000
2017-06-07,3.661196,3.699454,3.645646,3.680695,612612000.000000
2017-06-08,3.787820,3.949245,3.746599,3.947764,1161744000.000000
2017-06-09,4.066242,4.159049,3.523467,3.692544,3692928000.000000
2017-06-12,3.600724,3.744378,3.507670,3.701677,1697532000.000000
2017-06-13,3.811021,3.820154,3.595047,3.736973,1672504000.000000
2017-06-14,3.739935,3.802629,3.665393,3.744871,1184640000.000000
2017-06-15,3.627381,3.791275,3.616027,3.760915,963824000.000000
2017-06-16,3.770542,3.818426,3.708341,3.742403,924960000.000000
2017-06-19,3.786586,3.888279,3.782884,3.883096,778176000.000000
2017-06-20,3.925303,3.992193,3.873222,3.877418,1095444000.000000
2017-06-21,3.905063,3.939866,3.843109,3.936163,682652000.000000
2017-06-22,3.944309,3.957638,3.885070,3.909013,469132000.000000
2017-06-23,3.916664,3.932461,3.781896,3.796953,1088588000.000000
2017-06-26,3.829780,3.865324,3.661197,3.755485,1063960000.000000
2017-06-27,3.737961,3.746600,3.612326,3.618003,999492000.000000
2017-06-28,3.685633,3.750302,3.597515,3.745612,994948000.000000
2017-06-29,3.717228,3.720190,3.556296,3.620471,1064424000.000000
2017-06-30,3.637748,3.651324,3.541979,3.568143,731060000.000000
2017-07-03,3.580238,3.595047,3.420540,3.439052,709072000.000000
2017-07-05,3.502486,3.559750,3.483481,3.530872,820188000.000000
2017-07-06,3.501746,3.588383,3.449666,3.541486,746284000.000000
2017-07-07,3.598256,3.640710,3.575301,3.622445,654972000.000000
2017-07-10,3.696000,3.801148,3.669836,3.793744,958492000.000000
2017-07-11,3.797446,3.855204,3.755485,3.847552,757956000.000000
2017-07-12,3.907285,4.023294,3.864337,4.011199,1145208000.000000
2017-07-13,4.023293,4.104746,3.918392,3.964795,1369132000.000000
2017-07-14,3.981085,4.072905,3.974174,4.071424,941948000.000000
2017-07-17,4.105487,4.134366,3.992439,4.054146,930792000.000000
2017-07-18,3.993182,4.110919,3.981334,4.096356,776640000.000000
2017-07-19,4.105487,4.131897,4.063033,4.075127,687044000.000000
2017-07-20,4.095614,4.134612,4.045755,4.134366,699596000.000000
2017-07-21,4.113880,4.178796,4.099564,4.149176,648332000.000000
2017-07-24,4.156334,4.165960,4.090431,4.101044,652524000.000000
2017-07-25,4.078089,4.095614,4.037609,4.081297,496556000.000000
2017-07-26,4.138809,4.194346,4.093640,4.128443,640404000.000000
2017-07-27,4.153371,4.164972,3.889018,3.992193,782856000.000000
2017-07-28,3.956404,4.082039,3.931474,4.057603,513348000.000000
2017-07-31,4.071179,4.107215,3.964549,4.011199,559672000.000000
2017-08-01,4.001819,4.061798,3.973928,4.060071,431384000.000000
2017-08-02,4.091172,4.095121,3.980593,4.057603,478444000.000000
2017-08-03,4.057110,4.112893,4.040078,4.109190,442420000.000000
2017-08-04,4.131898,4.197801,4.109190,4.127208,589096000.000000
2017-08-07,4.156335,4.254572,4.146708,4.254079,717412000.000000
2017-08-08,4.292091,4.308628,4.164234,4.203480,755336000.000000
2017-08-09,4.157321,4.250622,4.138562,4.248154,530784000.000000
2017-08-10,4.249389,4.261730,4.056123,4.066243,1328088000.000000
2017-08-11,3.878653,3.924563,3.774245,3.849528,1497196000.000000
2017-08-14,3.941099,4.160282,3.929498,4.156580,1279020000.000000
2017-08-15,4.161763,4.187927,4.087221,4.121530,764532000.000000
2017-08-16,4.136587,4.160035,4.044027,4.076361,596632000.000000
2017-08-17,4.067969,4.085000,3.983307,3.985528,525444000.000000
2017-08-18,4.039832,4.056863,3.940360,3.986270,601204000.000000
2017-08-21,4.010705,4.022059,3.884330,3.928265,623672000.000000
2017-08-22,3.964828,4.021648,3.945558,4.015719,450456000.000000
2017-08-23,3.982368,4.107125,3.973721,4.096008,579520000.000000
2017-08-24,4.128123,4.132571,4.054504,4.080938,469700000.000000
2017-08-25,4.105149,4.115278,4.040422,4.046846,357200000.000000
2017-08-28,4.065870,4.078716,4.010284,4.075504,389496000.000000
2017-08-29,4.016707,4.090573,4.008554,4.068833,324096000.000000
2017-08-30,4.088596,4.104160,4.058210,4.093043,384400000.000000
2017-08-31,4.113303,4.189887,4.105892,4.185934,612684000.000000
2017-09-01,4.198532,4.246706,4.189885,4.211131,445432000.000000
2017-09-05,4.159746,4.164687,4.040671,4.098726,695364000.000000
2017-09-06,4.131583,4.145418,4.061422,4.096255,397672000.000000
2017-09-07,4.113056,4.147642,4.075011,4.115279,352868000.000000
2017-09-08,4.103668,4.118491,4.019673,4.043883,498856000.000000
2017-09-11,4.089585,4.185686,4.084150,4.175063,567444000.000000
2017-09-12,4.199766,4.199766,4.124912,4.190132,411488000.000000
2017-09-13,4.164933,4.237811,4.132570,4.208907,580960000.000000
2017-09-14,4.169874,4.263010,4.145417,4.184944,513712000.000000
2017-09-15,4.270422,4.449530,4.265234,4.449530,1364792000.000000
2017-09-18,4.573795,4.723504,4.566877,4.633332,1684460000.000000
2017-09-19,4.582934,4.690152,4.560947,4.628390,874280000.000000
2017-09-20,4.632096,4.679529,4.550818,4.591087,724920000.000000
2017-09-21,4.487328,4.513515,4.387769,4.465588,1075600000.000000
2017-09-22,4.454225,4.503881,4.412228,4.422109,491232000.000000
2017-09-25,4.391226,4.392461,4.203719,4.224471,874580000.000000
2017-09-26,4.359113,4.414204,4.208415,4.248189,1125620000.000000
2017-09-27,4.338608,4.354666,4.267706,4.341326,713720000.000000
2017-09-28,4.348488,4.352441,4.292656,4.340089,435244000.000000
2017-09-29,4.424085,4.440142,4.378875,4.416426,619092000.000000
2017-10-02,4.466577,4.495729,4.372700,4.422109,503480000.000000
2017-10-03,4.428283,4.461141,4.387027,4.431248,390332000.000000
2017-10-04,4.437423,4.490538,4.400860,4.468304,427848000.000000
2017-10-05,4.492763,4.496221,4.435942,4.465835,437364000.000000
2017-10-06,4.438165,4.492268,4.422107,4.478928,318800000.000000
2017-10-09,4.515738,4.613074,4.496963,4.579970,563492000.000000
2017-10-10,4.729184,4.766735,4.626166,4.667423,974876000.000000
2017-10-11,4.683976,4.718563,4.638026,4.717080,529508000.000000
2017-10-12,4.720538,4.770194,4.692128,4.719303,528292000.000000
2017-10-13,4.781558,4.817380,4.734620,4.807251,628728000.000000
2017-10-16,4.837144,4.892729,4.773900,4.889764,576640000.000000
2017-10-17,4.869011,4.913726,4.850730,4.885316,478596000.000000
2017-10-18,4.894210,4.894950,4.775875,4.881116,567316000.000000
2017-10-19,4.803546,4.891494,4.754384,4.886553,570772000.000000
2017-10-20,4.903600,4.930774,4.855425,4.864319,451620000.000000
2017-10-23,4.886058,4.912492,4.837143,4.857401,428696000.000000
2017-10-24,4.866542,4.910022,4.840602,4.908292,407244000.000000
2017-10-25,4.868765,4.921633,4.722761,4.784275,828160000.000000
2017-10-26,4.811944,4.846036,4.787981,4.834425,322744000.000000
2017-10-27,4.886553,4.987101,4.860613,4.986854,572192000.000000
2017-10-30,4.986855,5.091354,4.971043,5.035769,504056000.000000
2017-10-31,5.067637,5.135821,5.061955,5.109140,411908000.000000
2017-11-01,5.171890,5.187207,5.054544,5.118775,502576000.000000
2017-11-02,5.089129,5.133844,5.031074,5.087647,342308000.000000
2017-11-03,5.118774,5.155584,5.072824,5.155584,353640000.000000
2017-11-06,5.118773,5.187452,5.106421,5.178805,389944000.000000
2017-11-07,5.201536,5.259592,5.189431,5.238099,427700000.000000
2017-11-08,5.233651,5.237357,5.119764,5.167196,522988000.000000
2017-11-09,5.071095,5.097282,4.950043,5.072330,978564000.000000
2017-11-10,5.264039,5.402137,5.228217,5.339634,1253256000.000000
2017-11-13,5.339633,5.365078,5.237603,5.252920,582376000.000000
2017-11-14,5.262062,5.306530,5.218335,5.291213,529292000.000000
2017-11-15,5.236123,5.237359,5.133600,5.187455,501948000.000000
2017-11-16,5.261567,5.291706,5.218828,5.227721,441768000.000000
2017-11-17,5.284789,5.320117,5.206476,5.221546,515664000.000000
2017-11-20,5.237110,5.300848,5.200300,5.288743,396100000.000000
2017-11-21,5.328515,5.349020,5.296646,5.337409,399176000.000000
2017-11-22,5.364604,5.364604,5.280797,5.313430,356640000.000000
2017-11-24,5.329746,5.364603,5.305271,5.363614,180752000.000000
2017-11-27,5.372268,5.373504,5.290686,5.293900,422896000.000000
2017-11-28,5.299091,5.308485,5.148042,5.209104,512752000.000000
2017-11-29,5.191800,5.194519,4.727527,4.855833,1396788000.000000
2017-11-30,4.924557,5.010589,4.861517,4.961887,823768000.000000
2017-12-01,4.927277,4.947549,4.758181,4.886981,811548000.000000
2017-12-04,4.945572,4.951752,4.561150,4.614549,1240844000.000000
2017-12-05,4.509233,4.763866,4.464240,4.641247,981488000.000000
2017-12-06,4.590816,4.700580,4.569555,4.678825,467032000.000000
2017-12-07,4.745574,4.786118,4.700086,4.746315,542600000.000000
2017-12-08,4.796253,4.815289,4.725549,4.733954,466876000.000000
2017-12-11,4.748045,4.815289,4.732224,4.812322,372748000.000000
2017-12-12,4.768812,4.792050,4.694399,4.717885,455016000.000000
2017-12-13,4.758923,4.760158,4.595265,4.602682,554280000.000000
2017-12-14,4.596253,4.680801,4.563620,4.609850,438164000.000000
2017-12-15,4.653855,4.755956,4.588837,4.735684,670036000.000000
2017-12-18,4.776227,4.895385,4.746561,4.892419,477704000.000000
2017-12-19,4.883027,4.888219,4.819739,4.848169,373100000.000000
2017-12-20,4.887474,4.896621,4.809601,4.865225,288820000.000000
2017-12-21,4.868688,4.893657,4.834325,4.842730,300904000.000000
2017-12-22,4.805895,4.836797,4.728022,4.827403,466276000.000000
